Var1,time,acc_x,acc_y,acc_z,pulse,eda
4579,45790,216.8,-22.95,967.77,0.43,7.84
4580,45800,210.45,-0.98,957.03,0.44,7.81
4581,45810,213.87,-12.7,967.29,0.44,7.81
4582,45820,205.08,-5.37,970.7,0.44,7.81
4583,45830,217.29,-13.67,971.68,0.44,7.81
4584,45840,207.03,-15.14,968.26,0.45,7.79
4585,45850,215.33,-19.53,974.12,0.45,7.81
4586,45860,221.19,-15.63,980.96,0.45,7.82
4587,45870,209.96,-2.44,971.19,0.44,7.77
4588,45880,219.24,0.49,973.14,0.45,7.78
4589,45890,209.47,15.14,974.12,0.45,7.74
4590,45900,211.43,-5.37,972.66,0.44,7.81
4591,45910,204.59,-11.72,973.63,0.44,7.68
4592,45920,222.66,-7.32,970.7,0.43,7.67
4593,45930,203.12,-12.21,973.14,0.44,7.77
4594,45940,209.47,-2.93,983.4,0.43,7.79
4595,45950,198.73,-5.86,968.26,0.43,7.88
4596,45960,205.57,-4.39,983.4,0.43,7.71
4597,45970,210.94,-9.28,974.12,0.43,7.85
4598,45980,211.43,-17.09,972.66,0.43,7.81
4599,45990,214.36,-3.91,972.66,0.43,7.9
4600,46000,199.22,-1.95,972.66,0.43,7.82
4601,46010,205.08,-6.84,967.77,0.42,7.79
4602,46020,209.96,-17.58,967.77,0.43,7.86
4603,46030,206.05,-9.77,976.56,0.43,7.95
4604,46040,208.01,-7.81,975.1,0.43,7.73
4605,46050,220.7,5.86,968.75,0.42,7.92
4606,46060,215.33,-7.32,961.43,0.42,7.73
4607,46070,215.33,-3.42,967.77,0.42,7.87
4608,46080,193.36,-12.7,967.77,0.42,7.39
4609,46090,205.08,-6.84,962.4,0.42,7.81
4610,46100,200.2,-3.91,975.59,0.42,7.81
4611,46110,201.17,-0.98,961.91,0.42,7.82
4612,46120,212.4,-0.98,970.21,0.42,7.75
4613,46130,200.2,-7.32,967.77,0.42,7.84
4614,46140,200.2,-2.44,960.45,0.42,7.88
4615,46150,219.73,-5.86,966.8,0.42,7.82
4616,46160,211.43,-2.44,989.75,0.42,7.73
4617,46170,207.52,-28.81,967.29,0.42,7.89
4618,46180,216.31,-13.18,979,0.42,7.8
4619,46190,213.38,-1.95,970.21,0.42,7.73
4620,46200,199.22,0,972.66,0.42,7.82
4621,46210,200.68,-3.42,974.12,0.42,7.81
4622,46220,198.73,-1.95,950.68,0.42,7.89
4623,46230,208.01,-10.25,960.94,0.42,7.78
4624,46240,210.94,-1.46,970.7,0.42,7.83
4625,46250,200.68,-7.32,965.33,0.42,7.83
4626,46260,207.52,-21.48,966.8,0.42,7.82
4627,46270,209.47,-4.39,966.8,0.42,7.65
4628,46280,216.31,-8.79,972.17,0.42,7.91
4629,46290,222.17,-8.79,979.49,0.42,7.84
4630,46300,218.26,-2.44,974.12,0.42,7.9
4631,46310,216.8,-12.21,976.07,0.42,7.75
4632,46320,219.24,3.42,963.38,0.42,7.88
4633,46330,210.45,-15.14,973.14,0.42,7.81
4634,46340,213.38,-17.09,982.42,0.42,7.89
4635,46350,209.47,-9.77,977.05,0.43,7.91
4636,46360,211.43,-10.25,973.14,0.43,7.83
4637,46370,209.96,-0.98,985.35,0.44,7.88
4638,46380,196.29,-2.44,971.19,0.45,7.79
4639,46390,198.24,-2.44,982.42,0.46,7.77
4640,46400,215.33,-11.72,975.1,0.48,7.81
4641,46410,203.61,-4.39,977.54,0.49,7.46
4642,46420,210.94,-8.79,969.73,0.51,7.8
4643,46430,205.08,-14.16,979.49,0.53,7.88
4644,46440,210.45,-6.35,973.14,0.54,7.83
4645,46450,193.85,0.98,971.68,0.55,7.81
4646,46460,214.84,3.91,984.86,0.55,7.62
4647,46470,204.59,-2.93,969.73,0.56,7.7
4648,46480,202.15,-3.91,971.68,0.55,7.78
4649,46490,213.87,-21.48,967.29,0.55,7.81
4650,46500,216.31,-7.32,976.56,0.54,7.93
4651,46510,213.38,-13.18,966.31,0.53,7.87
4652,46520,207.03,-0.49,973.14,0.52,7.87
4653,46530,203.61,0,972.66,0.51,7.71
4654,46540,208.01,3.91,979.49,0.5,7.82
4655,46550,209.47,-7.81,975.1,0.49,7.82
4656,46560,202.64,7.81,966.31,0.48,7.78
4657,46570,213.38,-6.35,970.21,0.46,7.85
4658,46580,195.31,-12.7,979,0.46,7.71
4659,46590,212.4,-10.25,973.63,0.45,7.72
4660,46600,210.94,-7.32,973.14,0.44,7.85
4661,46610,208.98,-15.14,968.75,0.43,7.79
4662,46620,209.96,-6.35,968.75,0.43,7.75
4663,46630,200.68,-7.32,962.4,0.43,7.79
4664,46640,207.52,-12.7,971.19,0.43,7.88
4665,46650,207.52,-1.95,967.77,0.43,7.71
4666,46660,203.12,-9.28,974.61,0.43,7.78
4667,46670,211.43,-3.91,977.54,0.43,7.79
4668,46680,207.03,-3.42,959.96,0.43,7.83
4669,46690,201.17,-8.3,963.38,0.43,7.81
4670,46700,204.1,-9.77,976.56,0.44,7.81
4671,46710,198.24,-1.95,971.68,0.44,7.81
4672,46720,201.66,1.95,961.91,0.44,7.82
4673,46730,213.38,-13.18,968.26,0.44,7.71
4674,46740,202.15,5.86,968.26,0.45,7.81
4675,46750,203.61,4.39,968.75,0.45,7.82
4676,46760,199.71,-11.72,964.36,0.45,8.05
4677,46770,201.17,-21,977.05,0.45,7.71
4678,46780,209.96,0,974.12,0.45,7.72
4679,46790,217.77,-14.65,972.17,0.45,7.73
4680,46800,216.8,4.39,976.07,0.45,7.84
4681,46810,213.38,-4.88,966.31,0.45,7.77
4682,46820,210.45,2.44,965.33,0.44,7.82
4683,46830,219.24,0.98,969.24,0.44,7.84
4684,46840,205.08,-21,975.1,0.44,7.87
4685,46850,222.17,-15.63,972.17,0.44,7.71
4686,46860,200.2,-6.35,971.68,0.44,7.75
4687,46870,197.75,-15.14,971.68,0.43,7.71
4688,46880,204.1,-21,967.77,0.43,7.81
4689,46890,213.38,0,967.77,0.43,7.72
4690,46900,191.41,-15.63,981.45,0.43,7.89
4691,46910,208.98,-3.91,964.36,0.42,7.71
4692,46920,220.21,-15.14,965.82,0.42,7.75
4693,46930,206.54,0,974.12,0.42,7.78
4694,46940,207.03,-11.23,966.31,0.42,7.89
4695,46950,217.77,-2.44,969.24,0.42,7.81
4696,46960,213.38,-12.7,976.07,0.42,7.89
4697,46970,212.4,-7.81,964.84,0.42,7.9
4698,46980,210.94,0.98,972.66,0.42,7.88
4699,46990,208.01,-2.93,970.21,0.42,7.81
4700,47000,208.01,-11.72,967.29,0.42,7.8
4701,47010,210.94,-8.3,968.26,0.42,7.75
4702,47020,207.52,-1.46,966.8,0.43,7.73
4703,47030,210.94,-17.09,969.73,0.43,7.71
4704,47040,218.26,-8.79,959.96,0.43,7.79
4705,47050,210.94,-20.02,971.68,0.43,7.76
4706,47060,212.89,-13.18,967.29,0.43,7.84
4707,47070,196.29,-0.98,964.36,0.43,7.73
4708,47080,213.38,-5.37,972.66,0.43,7.79
4709,47090,211.91,-4.88,955.08,0.43,7.81
4710,47100,218.75,-5.86,978.03,0.43,7.77
4711,47110,212.4,1.46,975.1,0.43,7.75
4712,47120,209.47,-15.63,972.66,0.43,7.86
4713,47130,196.29,-16.6,962.89,0.43,7.81
4714,47140,210.45,-8.3,964.84,0.43,7.82
4715,47150,204.59,-10.74,970.7,0.43,7.73
4716,47160,208.98,-10.25,976.07,0.43,7.87
4717,47170,201.17,9.77,968.75,0.43,7.8
4718,47180,199.22,-14.65,967.77,0.43,7.87
4719,47190,207.03,-4.39,973.14,0.43,7.78
4720,47200,208.98,-7.81,977.54,0.42,7.87
4721,47210,205.57,-8.3,970.7,0.42,7.82
4722,47220,208.5,-11.72,963.87,0.42,7.78
4723,47230,215.82,-12.7,982.42,0.42,7.79
4724,47240,218.26,5.37,969.73,0.42,7.94
4725,47250,200.2,-10.25,964.36,0.42,7.85
4726,47260,209.47,-11.72,967.77,0.42,7.87
4727,47270,206.54,-16.6,959.96,0.42,7.87
4728,47280,210.45,-3.42,976.56,0.43,7.85
4729,47290,208.5,-6.84,969.73,0.43,7.82
4730,47300,220.7,-14.16,966.8,0.44,7.85
4731,47310,202.64,-7.32,959.47,0.45,7.81
4732,47320,213.87,-14.16,971.68,0.46,7.9
4733,47330,214.84,-9.77,958.5,0.48,7.82
4734,47340,195.8,1.46,975.1,0.5,7.86
4735,47350,195.8,-8.79,976.56,0.51,7.83
4736,47360,212.4,-2.44,969.73,0.53,7.85
4737,47370,206.05,0.49,977.05,0.54,7.84
4738,47380,201.17,-7.32,974.12,0.55,7.81
4739,47390,200.2,-15.14,974.12,0.56,7.81
4740,47400,213.87,-6.84,965.82,0.56,7.87
4741,47410,212.89,-16.6,972.17,0.56,7.81
4742,47420,211.43,-4.88,971.68,0.55,7.78
4743,47430,219.24,-14.65,974.12,0.54,7.81
4744,47440,213.87,-10.74,976.07,0.53,7.76
4745,47450,208.01,-19.53,973.63,0.52,7.83
4746,47460,216.31,-10.25,967.77,0.51,7.71
4747,47470,203.61,-16.11,965.82,0.5,7.81
4748,47480,209.47,-12.7,958.01,0.48,7.71
4749,47490,208.01,-10.25,972.17,0.47,7.76
4750,47500,201.17,-8.3,979,0.46,7.79
4751,47510,210.45,-10.74,965.33,0.45,7.72
4752,47520,204.1,-18.07,955.57,0.45,7.78
4753,47530,203.12,4.88,978.52,0.44,7.58
4754,47540,211.43,-8.79,971.68,0.43,7.81
4755,47550,205.08,-7.32,976.56,0.43,7.68
4756,47560,214.36,-6.84,959.47,0.43,7.86
4757,47570,208.01,-3.42,970.7,0.43,7.58
4758,47580,220.7,-5.37,973.63,0.43,7.81
4759,47590,217.29,-2.93,971.19,0.43,7.66
4760,47600,201.17,-15.63,961.43,0.43,7.71
4761,47610,209.47,-15.14,959.96,0.43,7.73
4762,47620,209.96,-6.84,977.54,0.43,7.84
4763,47630,200.2,-12.21,984.86,0.44,7.77
4764,47640,204.1,-6.84,972.66,0.44,7.83
4765,47650,205.08,-7.81,971.68,0.44,7.65
4766,47660,207.52,2.93,965.82,0.44,7.81
4767,47670,210.45,-6.84,982.91,0.44,7.62
4768,47680,202.64,-5.86,974.12,0.45,7.81
4769,47690,214.36,-2.44,973.63,0.45,7.57
4770,47700,203.61,-1.95,968.26,0.45,7.77
4771,47710,211.43,-2.44,978.03,0.45,7.71
4772,47720,213.87,-10.74,965.82,0.45,7.81
4773,47730,209.47,-0.49,977.54,0.45,7.65
4774,47740,207.52,-7.32,968.75,0.45,7.79
4775,47750,216.31,-9.28,969.73,0.44,7.68
4776,47760,203.12,7.32,966.31,0.44,7.79
4777,47770,212.89,-9.77,970.7,0.44,7.62
4778,47780,229.98,-7.81,975.59,0.44,7.87
4779,47790,207.03,-15.14,977.05,0.44,7.81
4780,47800,201.17,-10.74,981.93,0.43,7.81
4781,47810,214.84,-10.25,970.7,0.43,7.67
4782,47820,206.05,0.98,975.59,0.43,7.81
4783,47830,209.96,-9.77,967.29,0.43,7.68
4784,47840,214.84,5.86,970.7,0.42,7.82
4785,47850,201.66,-14.65,978.52,0.42,7.65
4786,47860,210.45,-11.23,976.56,0.42,7.73
4787,47870,224.61,3.42,968.75,0.42,7.73
4788,47880,218.26,-14.65,974.12,0.42,7.85
4789,47890,212.4,-14.65,961.43,0.42,7.7
4790,47900,204.1,-1.46,967.77,0.41,7.74
4791,47910,205.08,-6.84,966.8,0.42,7.7
4792,47920,212.4,-7.32,987.3,0.42,7.71
4793,47930,205.08,-2.44,981.45,0.42,7.7
4794,47940,208.98,-6.84,974.61,0.42,7.75
4795,47950,195.8,-9.28,972.17,0.42,7.78
4796,47960,210.94,-15.14,975.59,0.42,7.81
4797,47970,216.8,-4.39,964.84,0.42,7.71
4798,47980,211.43,0,960.45,0.42,7.71
4799,47990,203.61,-12.7,958.98,0.43,7.71
4800,48000,211.43,-0.98,966.31,0.43,7.73
4801,48010,215.82,-11.72,976.56,0.43,7.7
4802,48020,204.1,-7.81,975.59,0.43,7.72
4803,48030,204.1,-5.37,964.84,0.43,7.62
4804,48040,206.05,-5.86,981.45,0.42,7.78
4805,48050,212.89,3.91,979,0.42,7.74
4806,48060,210.94,-12.7,968.26,0.42,7.86
4807,48070,217.77,-6.35,974.12,0.42,7.71
4808,48080,202.15,-14.65,968.75,0.42,7.82
4809,48090,214.36,-12.21,974.61,0.42,7.71
4810,48100,206.54,-12.21,967.77,0.42,7.84
4811,48110,194.34,-4.88,985.35,0.42,7.7
4812,48120,210.94,-8.3,970.21,0.42,7.79
4813,48130,222.66,-19.04,976.56,0.42,7.78
4814,48140,212.89,-26.86,976.56,0.42,7.81
4815,48150,212.4,-11.23,975.1,0.42,7.76
4816,48160,211.91,-12.7,977.54,0.42,7.87
4817,48170,209.96,-18.55,974.12,0.42,7.8
4818,48180,216.31,2.44,972.66,0.42,7.71
4819,48190,212.89,-4.88,968.75,0.42,7.81
4820,48200,216.8,-17.58,968.75,0.42,7.85
4821,48210,195.31,5.86,969.24,0.43,7.81
4822,48220,215.33,-8.79,968.26,0.43,7.81
4823,48230,208.5,-4.39,972.17,0.44,7.71
4824,48240,194.34,-9.77,972.66,0.45,7.98
4825,48250,203.61,-8.3,964.36,0.46,7.73
4826,48260,201.66,-16.11,969.73,0.48,7.89
4827,48270,207.52,-17.58,968.75,0.49,7.67
4828,48280,227.05,-11.23,977.54,0.51,7.9
4829,48290,199.22,-10.74,978.03,0.53,7.7
4830,48300,206.54,-21.48,970.21,0.54,7.79
4831,48310,204.1,-3.42,969.24,0.55,7.63
4832,48320,210.45,-14.16,965.82,0.55,7.78
4833,48330,214.36,-3.91,968.75,0.56,7.65
4834,48340,205.57,6.84,975.59,0.55,7.83
4835,48350,199.22,-10.25,973.14,0.55,7.71
4836,48360,204.1,-5.37,970.21,0.54,7.76
4837,48370,207.52,-8.79,962.89,0.53,7.71
4838,48380,207.03,-8.3,967.29,0.52,7.77
4839,48390,201.17,-5.86,964.84,0.51,7.65
4840,48400,211.43,-6.35,965.82,0.5,7.72
4841,48410,211.43,-17.58,981.93,0.48,7.77
4842,48420,209.47,-12.7,968.26,0.47,7.77
4843,48430,203.61,-5.86,972.17,0.46,7.71
4844,48440,210.94,-5.86,966.8,0.45,7.81
4845,48450,217.77,-11.23,971.19,0.44,7.71
4846,48460,213.87,-11.72,970.21,0.44,7.76
4847,48470,208.5,-9.77,977.54,0.43,7.7
4848,48480,212.4,-2.93,956.54,0.42,7.82
4849,48490,219.24,0.98,973.14,0.41,7.72
4850,48500,199.71,-15.14,969.73,0.42,7.75
4851,48510,202.64,-26.37,957.03,0.42,7.73
4852,48520,211.91,-2.93,980.96,0.41,7.81
4853,48530,204.59,-0.98,969.24,0.41,7.72
4854,48540,211.91,-16.6,964.84,0.41,7.75
4855,48550,202.15,-10.25,978.52,0.41,7.63
4856,48560,208.98,-12.7,979.49,0.42,7.79
4857,48570,219.24,-1.95,974.61,0.42,7.68
4858,48580,208.5,-1.95,977.05,0.42,7.88
4859,48590,218.26,-16.11,974.12,0.43,7.7
4860,48600,203.61,-13.18,972.66,0.43,7.89
4861,48610,207.52,-14.16,960.45,0.43,7.66
4862,48620,223.63,-16.6,958.5,0.43,7.82
4863,48630,212.89,-3.91,969.73,0.44,7.78
4864,48640,213.87,-4.39,972.17,0.44,7.83
4865,48650,216.31,-1.95,973.63,0.44,7.68
4866,48660,212.89,-7.32,977.05,0.44,7.78
4867,48670,214.36,-10.25,979,0.44,7.65
4868,48680,204.1,-11.23,981.93,0.43,7.81
4869,48690,208.01,-13.67,969.24,0.43,7.69
4870,48700,202.15,-18.07,971.19,0.43,7.71
4871,48710,213.87,2.93,978.03,0.43,7.81
4872,48720,216.31,9.77,981.93,0.43,7.91
4873,48730,206.54,-7.32,958.98,0.42,7.72
4874,48740,190.92,-2.44,966.8,0.42,7.78
4875,48750,210.94,-4.39,967.29,0.42,7.78
4876,48760,204.59,-14.65,973.63,0.42,7.79
4877,48770,221.68,-10.74,976.56,0.42,7.71
4878,48780,220.7,-1.95,965.33,0.42,7.67
4879,48790,211.43,-20.02,965.82,0.42,7.73
4880,48800,208.98,-2.44,962.89,0.42,7.78
4881,48810,215.33,-12.7,958.98,0.42,7.71
4882,48820,215.82,-13.67,978.52,0.42,7.78
4883,48830,203.12,-7.81,970.21,0.42,7.75
4884,48840,205.08,-8.79,971.19,0.42,7.84
4885,48850,212.4,-7.81,974.61,0.42,7.75
4886,48860,221.19,-10.25,966.8,0.42,7.87
4887,48870,211.43,-3.42,974.12,0.42,7.71
4888,48880,200.68,-5.37,965.33,0.42,7.87
4889,48890,208.5,-9.28,976.07,0.42,7.6
4890,48900,206.54,-9.77,972.17,0.42,7.9
4891,48910,204.59,-15.63,972.66,0.42,7.78
4892,48920,215.82,5.37,964.36,0.41,7.9
4893,48930,197.75,-0.98,968.75,0.42,7.58
4894,48940,213.87,8.79,973.14,0.42,7.84
4895,48950,199.22,-13.67,965.33,0.42,7.71
4896,48960,199.22,2.93,961.43,0.42,7.83
4897,48970,214.84,-2.93,959.96,0.42,7.71
4898,48980,208.98,-9.28,991.21,0.42,7.75
4899,48990,200.68,-6.35,971.19,0.42,7.71
4900,49000,200.68,-12.7,958.98,0.41,7.81
4901,49010,201.17,-6.84,975.59,0.41,7.6
4902,49020,202.15,-13.67,974.61,0.41,7.84
4903,49030,213.87,-14.16,975.1,0.41,7.6
4904,49040,217.77,-13.18,974.61,0.42,7.93
4905,49050,205.57,-1.95,974.12,0.42,7.71
4906,49060,218.26,4.39,975.59,0.43,7.82
4907,49070,201.66,-4.39,961.91,0.43,7.71
4908,49080,197.27,-4.88,966.31,0.44,7.84
4909,49090,207.03,-1.95,976.07,0.46,7.8
4910,49100,189.45,-19.04,979,0.47,7.84
4911,49110,195.31,-1.95,966.8,0.49,7.75
4912,49120,200.2,-15.14,967.29,0.5,7.91
4913,49130,208.5,-2.93,972.66,0.52,7.71
4914,49140,202.15,-22.46,963.87,0.53,7.83
4915,49150,220.21,-4.88,970.21,0.54,7.51
4916,49160,206.05,-8.79,976.07,0.55,7.78
4917,49170,213.87,-16.11,963.87,0.55,7.65
4918,49180,210.94,-4.88,963.87,0.54,7.78
4919,49190,209.47,-6.84,968.75,0.54,7.71
4920,49200,211.91,-14.16,963.38,0.53,7.87
4921,49210,203.12,-3.42,969.24,0.52,7.65
4922,49220,206.05,-13.67,960.94,0.51,7.84
4923,49230,209.47,-9.77,958.98,0.49,7.91
4924,49240,206.05,-12.7,976.07,0.48,7.91
4925,49250,214.36,4.39,966.31,0.47,7.71
4926,49260,206.05,-1.46,973.63,0.46,7.87
4927,49270,196.29,0.98,971.68,0.45,7.68
4928,49280,199.22,-7.81,971.68,0.44,7.59
4929,49290,212.89,-0.98,976.07,0.43,7.7
4930,49300,204.1,-11.23,978.52,0.43,7.81
4931,49310,209.96,4.88,971.68,0.42,7.67
4932,49320,207.03,-11.72,976.07,0.42,7.81
4933,49330,210.45,-6.84,958.98,0.42,7.81
4934,49340,219.24,-9.28,967.29,0.42,7.77
4935,49350,201.66,-8.3,959.96,0.42,7.68
4936,49360,212.89,-18.55,986.33,0.42,7.91
4937,49370,200.68,-12.7,975.59,0.42,7.7
4938,49380,213.38,-1.46,971.19,0.42,7.81
4939,49390,206.54,-7.32,969.73,0.42,7.64
4940,49400,213.38,0,964.84,0.42,7.79
4941,49410,215.82,-21.48,976.07,0.43,7.74
4942,49420,208.01,-11.23,964.36,0.43,7.78
4943,49430,212.89,-19.04,967.77,0.44,7.59
4944,49440,205.57,-10.25,977.54,0.44,7.91
4945,49450,212.4,-14.16,966.31,0.44,7.64
4946,49460,207.52,-2.44,964.84,0.45,7.89
4947,49470,213.87,-5.37,964.84,0.45,7.65
4948,49480,200.2,-6.35,972.17,0.44,7.76
4949,49490,205.08,-8.79,965.82,0.44,7.71
4950,49500,202.64,-15.63,960.94,0.44,7.84
4951,49510,221.68,-12.21,966.31,0.44,7.71
4952,49520,210.45,-5.86,967.77,0.44,7.77
4953,49530,196.29,-18.07,979,0.43,7.71
4954,49540,208.5,-2.44,980.96,0.43,7.86
4955,49550,209.96,-0.98,974.12,0.43,7.68
4956,49560,205.08,-14.16,969.24,0.43,7.88
4957,49570,213.38,-7.81,976.56,0.43,7.65
4958,49580,209.47,-7.32,975.59,0.43,7.82
4959,49590,224.61,-20.02,961.91,0.42,7.69
4960,49600,206.05,-0.98,964.84,0.42,7.87
4961,49610,220.7,-16.11,969.73,0.42,7.72
4962,49620,209.96,-3.42,957.03,0.42,7.83
4963,49630,206.54,-4.39,970.7,0.42,7.8
4964,49640,211.43,-10.74,971.19,0.42,7.87
4965,49650,218.75,-12.7,977.54,0.41,7.64
4966,49660,201.17,-5.37,974.12,0.41,7.81
4967,49670,216.8,-0.49,969.24,0.41,7.6
4968,49680,210.94,-5.86,969.24,0.41,7.78
4969,49690,194.82,-5.37,969.73,0.41,7.62
4970,49700,231.45,-4.39,988.28,0.41,7.89
4971,49710,208.01,-7.32,973.63,0.42,7.71
4972,49720,218.75,-3.91,965.33,0.41,7.84
4973,49730,224.12,0.49,970.21,0.41,7.7
4974,49740,214.84,-6.35,956.05,0.41,7.73
4975,49750,202.64,-7.81,976.07,0.41,7.73
4976,49760,213.87,-15.14,979.49,0.41,7.82
4977,49770,197.27,-13.67,970.7,0.41,7.73
4978,49780,207.03,-17.58,970.7,0.41,7.91
4979,49790,190.92,-19.04,968.75,0.41,7.7
4980,49800,210.45,3.42,978.52,0.41,7.87
4981,49810,194.82,-8.79,964.36,0.42,7.62
4982,49820,200.2,-10.25,969.24,0.42,7.9
4983,49830,198.73,-1.95,975.59,0.42,7.6
4984,49840,205.57,-15.14,964.36,0.43,7.81
4985,49850,208.98,-15.14,962.4,0.44,7.68
4986,49860,206.54,7.32,976.56,0.45,7.8
4987,49870,216.31,7.32,979,0.47,7.71
4988,49880,210.45,-6.84,975.1,0.49,7.9
4989,49890,197.27,-11.72,965.33,0.5,7.63
4990,49900,187.99,-10.74,980.96,0.52,7.82
4991,49910,213.38,-20.51,965.82,0.53,7.77
4992,49920,215.82,-9.77,965.82,0.54,7.81
4993,49930,213.87,-21.97,970.21,0.54,7.49
4994,49940,200.2,-18.55,965.33,0.54,7.78
4995,49950,215.82,1.46,967.77,0.54,7.88
4996,49960,211.43,-11.23,969.73,0.53,7.91
4997,49970,218.75,-12.7,975.59,0.53,7.8
4998,49980,200.2,-17.58,973.63,0.52,7.79
4999,49990,221.68,-16.6,974.12,0.5,7.71
5000,50000,215.33,0.98,963.38,0.49,7.91
5001,50010,218.75,-15.14,973.63,0.48,7.67
5002,50020,194.82,-15.63,973.14,0.46,7.91
5003,50030,208.01,-13.18,977.05,0.45,7.64
5004,50040,207.52,-0.49,974.12,0.44,7.91
5005,50050,199.71,-14.16,968.26,0.43,7.71
5006,50060,209.47,-16.6,965.82,0.42,7.86
5007,50070,213.87,-4.88,971.68,0.42,7.71
5008,50080,209.96,-11.23,966.31,0.41,7.9
5009,50090,217.29,-15.63,972.66,0.41,7.76
5010,50100,207.52,-9.77,980.96,0.41,7.76
5011,50110,203.12,-29.3,967.77,0.4,7.66
5012,50120,205.57,-11.23,963.38,0.4,7.91
5013,50130,212.4,-11.72,975.1,0.41,7.71
5014,50140,200.68,-10.74,973.14,0.41,7.87
5015,50150,199.22,-5.86,965.82,0.41,7.63
5016,50160,211.91,-11.72,969.24,0.42,7.78
5017,50170,208.5,-4.39,973.63,0.42,7.75
5018,50180,197.27,7.32,967.29,0.42,7.81
5019,50190,207.03,-10.74,969.73,0.43,7.68
5020,50200,197.27,-0.98,965.82,0.43,7.84
5021,50210,208.5,1.46,968.75,0.44,7.61
5022,50220,214.84,-5.37,978.52,0.44,7.91
5023,50230,211.91,-20.02,965.82,0.45,7.69
5024,50240,207.52,-8.79,980.47,0.45,7.78
5025,50250,212.89,-18.55,977.05,0.45,7.56
5026,50260,218.26,-5.86,968.75,0.45,7.9
5027,50270,198.73,0.98,959.96,0.45,7.79
5028,50280,208.98,-5.37,969.24,0.44,7.83
5029,50290,205.08,-3.91,968.75,0.44,7.65
5030,50300,204.59,-1.95,959.47,0.43,7.88
5031,50310,210.45,-2.44,965.82,0.43,7.62
5032,50320,223.63,-8.3,977.05,0.43,7.85
5033,50330,209.47,-4.88,972.66,0.42,7.67
5034,50340,213.87,-21,971.68,0.42,7.78
5035,50350,215.82,-6.84,973.14,0.41,7.68
5036,50360,192.87,-13.67,970.21,0.41,7.8
5037,50370,209.96,-1.46,975.1,0.4,7.66
5038,50380,216.8,-7.81,967.29,0.4,7.9
5039,50390,207.03,-11.23,983.4,0.4,7.71
5040,50400,197.27,-1.95,973.63,0.4,7.84
5041,50410,212.4,-10.25,965.82,0.4,7.93
5042,50420,219.24,5.37,975.59,0.4,7.67
5043,50430,206.54,-14.16,976.07,0.4,7.61
5044,50440,211.91,7.81,968.26,0.4,7.82
5045,50450,214.84,-6.35,980.47,0.4,7.62
5046,50460,197.27,-7.32,962.89,0.4,7.87
5047,50470,204.59,-7.32,972.17,0.41,7.59
5048,50480,206.05,1.95,969.24,0.41,7.91
5049,50490,203.61,-18.07,973.14,0.41,7.75
5050,50500,213.87,-2.93,966.8,0.42,7.79
5051,50510,213.38,3.91,973.14,0.42,7.71
5052,50520,203.61,3.91,975.59,0.42,7.86
5053,50530,204.59,-1.46,964.84,0.42,7.65
5054,50540,204.1,-9.77,974.61,0.42,7.9
5055,50550,204.59,-12.21,974.12,0.42,7.64
5056,50560,209.47,-5.86,966.31,0.42,7.87
5057,50570,202.64,-6.35,967.29,0.42,7.62
5058,50580,203.12,-7.81,964.36,0.42,7.89
5059,50590,192.87,-13.67,959.47,0.42,7.71
5060,50600,206.05,-21.48,966.31,0.43,7.83
5061,50610,211.43,-7.81,961.43,0.43,7.68
5062,50620,208.5,-18.07,979.98,0.44,7.79
5063,50630,207.03,-17.09,967.29,0.46,7.64
5064,50640,211.91,-17.58,969.73,0.47,7.72
5065,50650,217.77,-7.81,968.75,0.49,7.64
5066,50660,213.38,-11.72,960.94,0.5,7.68
5067,50670,211.91,-9.77,970.21,0.52,7.52
5068,50680,204.1,-14.65,965.82,0.53,7.71
5069,50690,207.52,-17.58,974.12,0.54,7.46
5070,50700,209.47,0.49,966.31,0.55,8.29
5071,50710,212.89,-9.28,966.31,0.55,7.52
5072,50720,213.87,-6.35,966.8,0.55,7.71
5073,50730,209.47,4.39,967.77,0.54,7.37
5074,50740,202.15,-2.44,976.56,0.54,7.81
5075,50750,207.52,-12.21,958.5,0.53,7.49
5076,50760,219.24,-7.32,968.26,0.51,7.62
5077,50770,224.61,-11.72,972.17,0.5,7.48
5078,50780,212.89,-6.84,969.73,0.49,7.7
5079,50790,206.05,-2.93,978.03,0.47,7.49
5080,50800,211.43,-6.35,977.54,0.46,7.67
5081,50810,205.08,-10.25,974.12,0.45,7.45
5082,50820,200.68,0,974.12,0.44,7.76
5083,50830,214.36,-12.7,968.26,0.44,7.59
5084,50840,208.98,-13.18,965.33,0.43,7.62
5085,50850,205.08,1.95,968.75,0.42,7.51
5086,50860,188.96,-11.23,963.38,0.42,7.65
5087,50870,205.08,-17.58,976.07,0.41,7.52
5088,50880,206.54,-20.02,968.26,0.41,7.57
5089,50890,205.08,-17.09,973.14,0.41,7.59
5090,50900,215.82,-7.32,974.61,0.41,7.66
5091,50910,206.05,-19.04,969.73,0.41,7.49
5092,50920,199.22,-2.93,965.82,0.41,7.65
5093,50930,209.47,-2.93,976.07,0.42,7.5
5094,50940,205.57,-12.7,981.93,0.42,7.73
5095,50950,210.45,-2.93,973.14,0.43,7.5
5096,50960,209.96,9.77,974.61,0.43,7.65
5097,50970,214.84,-2.44,969.73,0.44,7.43
5098,50980,199.71,-6.35,975.59,0.44,7.68
5099,50990,197.75,-0.98,963.38,0.44,7.46
