Var1,time,acc_x,acc_y,acc_z,pulse,eda
2291,22910,254.88,63.96,965.82,0.42,8.42
2292,22920,241.7,62.5,960.45,0.42,8.48
2293,22930,245.61,61.04,958.98,0.42,8.47
2294,22940,241.21,65.43,948.24,0.42,8.49
2295,22950,247.56,71.29,964.84,0.42,8.51
2296,22960,248.54,71.78,953.12,0.42,8.38
2297,22970,246.58,58.59,957.03,0.43,8.5
2298,22980,237.79,59.57,952.15,0.42,8.4
2299,22990,259.77,62.5,949.22,0.42,8.42
2300,23000,248.54,68.36,974.61,0.43,8.39
2301,23010,244.14,73.73,965.82,0.42,8.49
2302,23020,241.7,52.25,945.8,0.42,8.43
2303,23030,248.54,62.99,945.8,0.43,8.48
2304,23040,241.21,60.06,954.59,0.42,8.45
2305,23050,253.91,71.29,953.61,0.42,8.5
2306,23060,247.07,53.71,957.03,0.43,8.39
2307,23070,249.02,51.27,947.75,0.42,8.5
2308,23080,246.09,51.27,961.43,0.43,8.57
2309,23090,253.42,58.11,954.59,0.43,8.5
2310,23100,250,62.5,958.01,0.44,8.3
2311,23110,243.16,66.89,953.61,0.44,8.48
2312,23120,238.28,62.99,957.52,0.45,8.51
2313,23130,238.28,55.66,956.54,0.46,8.56
2314,23140,247.56,63.96,965.82,0.47,8.5
2315,23150,245.12,64.45,958.01,0.48,8.51
2316,23160,246.09,58.59,948.73,0.5,8.51
2317,23170,242.68,60.55,951.17,0.5,8.6
2318,23180,256.35,64.94,958.98,0.5,8.39
2319,23190,242.19,60.55,942.87,0.5,8.5
2320,23200,234.86,61.04,951.66,0.5,8.5
2321,23210,256.84,53.71,961.43,0.49,8.57
2322,23220,245.12,65.92,961.91,0.49,8.67
2323,23230,247.56,63.96,959.47,0.48,8.59
2324,23240,252.93,60.06,944.82,0.47,8.22
2325,23250,241.21,73.24,953.12,0.46,8.39
2326,23260,244.63,64.94,958.01,0.45,8.56
2327,23270,237.79,62.5,950.68,0.44,8.54
2328,23280,253.91,63.48,964.84,0.44,8.44
2329,23290,236.33,72.75,963.38,0.43,8.56
2330,23300,244.63,48.83,945.8,0.42,8.53
2331,23310,248.05,63.48,949.22,0.42,8.5
2332,23320,239.26,63.48,953.12,0.41,8.58
2333,23330,246.58,58.11,965.82,0.41,8.5
2334,23340,239.75,69.34,955.57,0.41,8.5
2335,23350,230.47,60.55,964.84,0.4,8.39
2336,23360,228.52,59.57,961.43,0.4,8.42
2337,23370,243.65,76.66,953.61,0.41,8.5
2338,23380,241.21,63.48,951.66,0.41,8.51
2339,23390,247.56,48.83,954.59,0.41,8.56
2340,23400,241.21,59.57,945.31,0.41,8.59
2341,23410,248.54,56.64,944.82,0.42,8.58
2342,23420,258.3,60.06,947.27,0.42,8.46
2343,23430,237.79,57.62,945.8,0.42,8.61
2344,23440,239.75,60.55,966.8,0.43,8.57
2345,23450,248.54,60.06,948.73,0.43,8.53
2346,23460,236.33,68.85,961.91,0.43,8.45
2347,23470,241.21,57.62,955.57,0.43,8.45
2348,23480,234.86,61.04,960.45,0.43,8.42
2349,23490,241.21,49.8,951.17,0.43,8.5
2350,23500,246.58,64.94,948.73,0.44,8.54
2351,23510,246.09,70.31,967.77,0.43,8.45
2352,23520,248.54,66.41,953.12,0.43,8.3
2353,23530,244.14,56.15,964.36,0.43,8.36
2354,23540,246.09,71.78,957.03,0.43,8.5
2355,23550,232.42,62.5,957.03,0.42,8.39
2356,23560,236.82,67.87,958.5,0.43,8.36
2357,23570,245.12,66.41,958.5,0.42,8.39
2358,23580,233.89,60.55,954.1,0.42,8.43
2359,23590,239.75,67.38,956.759104171863,0.42,8.48
2360,23600,241.7,58.11,957.03,0.41,8.54
2361,23610,243.16,58.59,954.1,0.41,8.5
2362,23620,237.79,60.06,959.47,0.42,8.36
2363,23630,240.72,52.25,956.05,0.41,8.36
2364,23640,245.61,67.38,956.54,0.41,8.5
2365,23650,233.4,66.41,960.94,0.41,8.39
2366,23660,249.02,59.57,953.12,0.42,8.4
2367,23670,247.07,59.57,967.29,0.41,8.32
2368,23680,249.51,59.57,953.61,0.42,8.38
2369,23690,254.39,66.89,951.17,0.42,8.44
2370,23700,238.28,64.94,961.91,0.42,8.4
2371,23710,250.49,70.31,955.57,0.42,8.34
2372,23720,242.19,74.71,957.52,0.42,8.44
2373,23730,229.49,63.96,954.59,0.42,8.47
2374,23740,231.93,68.36,955.08,0.42,8.32
2375,23750,226.07,62.01,953.61,0.42,8.5
2376,23760,228.03,62.5,957.03,0.42,8.51
2377,23770,233.4,61.04,961.91,0.42,8.52
2378,23780,246.09,56.64,959.96,0.42,8.46
2379,23790,237.79,61.52,953.61,0.42,8.37
2380,23800,249.02,70.8,958.5,0.42,8.33
2381,23810,240.72,64.94,956.05,0.42,8.3
2382,23820,253.91,72.75,945.8,0.42,8.37
2383,23830,250.49,59.57,951.66,0.42,8.18
2384,23840,239.26,67.38,960.94,0.42,8.29
2385,23850,252.44,65.92,953.61,0.42,8.32
2386,23860,250.98,68.36,967.29,0.42,8.39
2387,23870,247.07,77.64,950.68,0.43,8.42
2388,23880,248.05,69.34,960.94,0.43,8.45
2389,23890,236.82,64.45,964.84,0.44,8.64
2390,23900,245.61,58.59,955.08,0.45,8.46
2391,23910,248.05,63.96,953.12,0.45,8.51
2392,23920,236.82,61.04,962.89,0.46,8.5
2393,23930,250,53.71,951.17,0.48,8.26
2394,23940,253.91,64.94,953.61,0.48,8.36
2395,23950,242.68,52.73,955.08,0.49,8.39
2396,23960,236.33,74.71,955.57,0.49,8.3
2397,23970,248.54,60.55,953.61,0.5,8.53
2398,23980,238.28,65.43,942.38,0.5,8.45
2399,23990,242.19,57.62,953.12,0.49,8.5
2400,24000,236.82,66.41,952.15,0.49,8.4
2401,24010,240.23,74.22,956.05,0.48,8.61
2402,24020,239.75,67.87,957.52,0.48,8.48
2403,24030,248.54,58.11,954.1,0.47,8.53
2404,24040,246.09,60.06,956.05,0.46,8.31
2405,24050,240.23,64.94,955.08,0.45,8.33
2406,24060,245.12,57.62,951.66,0.44,8.3
2407,24070,233.89,55.18,951.66,0.43,8.48
2408,24080,249.02,64.94,959.47,0.43,8.33
2409,24090,251.46,59.57,943.36,0.42,8.22
2410,24100,240.23,55.18,960.94,0.42,8.32
2411,24110,239.75,67.38,954.1,0.41,8.34
2412,24120,239.26,56.64,955.57,0.41,8.44
2413,24130,238.28,62.5,956.05,0.41,8.45
2414,24140,243.65,57.62,958.5,0.41,8.53
2415,24150,235.84,62.5,961.43,0.41,8.53
2416,24160,241.7,69.34,963.87,0.41,8.52
2417,24170,247.56,63.96,948.73,0.41,8.51
2418,24180,244.14,56.64,957.03,0.41,8.51
2419,24190,242.68,58.59,953.12,0.41,8.6
2420,24200,241.7,62.01,956.05,0.41,8.4
2421,24210,259.28,55.66,965.82,0.42,8.51
2422,24220,248.05,59.08,953.61,0.43,8.43
2423,24230,250.49,58.59,965.33,0.43,8.59
2424,24240,263.18,70.31,954.1,0.44,8.28
2425,24250,238.77,66.89,959.47,0.44,8.26
2426,24260,233.4,64.94,965.82,0.44,8.18
2427,24270,235.35,62.5,960.94,0.44,8.49
2428,24280,244.63,77.64,959.47,0.45,8.33
2429,24290,249.02,61.04,964.84,0.44,8.48
2430,24300,238.77,64.45,948.73,0.45,8.48
2431,24310,255.37,60.06,951.17,0.45,8.56
2432,24320,255.37,63.48,964.84,0.44,8.42
2433,24330,238.77,47.36,947.75,0.44,8.46
2434,24340,232.42,62.5,964.36,0.44,8.48
2435,24350,221.68,64.94,960.94,0.43,8.53
2436,24360,230.47,70.31,956.05,0.43,8.42
2437,24370,233.89,58.11,962.89,0.43,8.5
2438,24380,245.12,57.13,952.15,0.43,8.55
2439,24390,253.42,66.89,948.73,0.43,8.47
2440,24400,241.21,62.01,958.98,0.43,8.5
2441,24410,250.49,63.48,954.59,0.43,8.47
2442,24420,239.75,70.31,957.03,0.43,8.38
2443,24430,241.21,54.69,952.15,0.43,8.52
2444,24440,245.61,43.95,970.21,0.42,8.55
2445,24450,243.65,58.59,956.05,0.42,8.59
2446,24460,242.68,68.85,967.29,0.43,8.46
2447,24470,240.23,67.38,955.57,0.42,8.59
2448,24480,247.07,66.41,962.4,0.42,8.48
2449,24490,253.91,65.92,969.73,0.42,8.58
2450,24500,250.49,67.38,955.57,0.42,8.51
2451,24510,245.61,66.41,949.71,0.42,8.51
2452,24520,238.77,63.96,960.94,0.42,8.4
2453,24530,244.63,61.04,958.5,0.42,8.5
2454,24540,250.98,62.99,952.15,0.42,8.5
2455,24550,243.16,70.8,958.98,0.42,8.41
2456,24560,246.09,54.2,966.8,0.42,8.59
2457,24570,238.77,62.99,953.12,0.41,8.55
2458,24580,257.32,62.01,958.98,0.42,8.5
2459,24590,243.65,44.92,957.03,0.42,8.44
2460,24600,248.05,58.59,944.82,0.42,8.3
2461,24610,249.02,56.15,958.98,0.42,8.3
2462,24620,247.56,70.31,960.94,0.42,8.43
2463,24630,256.84,59.08,956.54,0.42,8.4
2464,24640,235.35,65.43,960.94,0.42,8.3
2465,24650,244.63,65.43,964.84,0.43,8.51
2466,24660,242.19,58.11,949.71,0.43,8.4
2467,24670,239.75,55.66,961.43,0.44,8.48
2468,24680,244.14,56.64,959.96,0.45,8.5
2469,24690,250.98,60.55,961.91,0.46,8.49
2470,24700,249.02,62.99,959.47,0.47,8.49
2471,24710,240.23,61.04,954.1,0.48,8.3
2472,24720,249.02,61.52,952.64,0.49,8.5
2473,24730,244.14,50.29,954.1,0.49,8.5
2474,24740,244.14,67.87,956.05,0.51,8.51
2475,24750,246.09,56.64,951.66,0.5,8.58
2476,24760,247.07,73.73,956.54,0.5,8.56
2477,24770,245.61,72.27,957.03,0.5,8.34
2478,24780,238.77,66.41,968.26,0.49,8.59
2479,24790,241.21,63.96,964.84,0.49,8.5
2480,24800,259.28,76.66,964.36,0.48,8.43
2481,24810,245.12,73.24,953.12,0.47,8.59
2482,24820,259.77,54.2,956.54,0.46,8.48
2483,24830,243.65,61.04,959.47,0.46,8.61
2484,24840,247.07,51.27,950.68,0.45,8.4
2485,24850,248.54,62.5,957.03,0.44,8.54
2486,24860,252.44,62.99,943.36,0.43,8.42
2487,24870,249.51,64.94,949.22,0.43,8.4
2488,24880,248.54,63.48,954.59,0.42,8.4
2489,24890,246.09,65.43,958.5,0.42,8.51
2490,24900,243.65,61.04,958.01,0.42,8.45
2491,24910,236.82,57.13,951.66,0.41,8.43
2492,24920,241.7,59.57,967.29,0.41,8.64
2493,24930,240.72,67.38,954.1,0.42,8.5
2494,24940,237.79,59.08,961.43,0.42,8.54
2495,24950,256.84,62.99,958.01,0.42,8.5
2496,24960,251.95,69.34,958.5,0.42,8.5
2497,24970,244.63,54.69,943.85,0.42,8.53
2498,24980,250.49,65.92,950.68,0.43,8.5
2499,24990,255.86,70.31,958.98,0.43,8.58
2500,25000,250.49,53.71,943.85,0.43,8.58
2501,25010,251.46,68.85,954.1,0.44,8.56
2502,25020,246.09,57.62,954.1,0.44,8.58
2503,25030,249.51,76.17,966.31,0.44,8.51
2504,25040,253.91,60.06,959.47,0.44,8.47
2505,25050,252.93,54.2,964.36,0.45,8.69
2506,25060,248.54,63.48,959.96,0.45,8.69
2507,25070,260.74,72.75,958.98,0.45,8.53
2508,25080,228.52,55.18,959.47,0.45,8.4
2509,25090,244.63,76.66,951.66,0.45,8.58
2510,25100,240.23,68.36,958.01,0.44,8.55
2511,25110,243.65,71.78,962.89,0.45,8.48
2512,25120,234.37,65.92,953.12,0.45,8.61
2513,25130,259.77,68.36,949.22,0.44,8.69
2514,25140,247.56,58.59,966.8,0.44,8.53
2515,25150,256.35,69.34,956.54,0.44,8.69
2516,25160,240.72,69.82,958.98,0.43,8.69
2517,25170,243.16,60.06,962.4,0.43,8.58
2518,25180,232.91,62.01,953.61,0.43,8.5
2519,25190,249.02,64.94,951.17,0.43,8.77
2520,25200,247.56,70.8,956.05,0.42,8.67
2521,25210,256.84,71.78,963.87,0.43,8.5
2522,25220,241.21,69.82,951.17,0.42,8.69
2523,25230,247.56,67.87,958.98,0.42,8.82
2524,25240,247.07,70.31,950.68,0.43,8.36
2525,25250,235.84,60.55,953.61,0.42,8.5
2526,25260,252.44,59.57,949.71,0.42,8.75
2527,25270,239.26,56.15,966.8,0.42,8.7
2528,25280,249.51,51.27,968.26,0.42,8.67
2529,25290,246.58,65.92,953.61,0.42,8.61
2530,25300,239.26,62.5,956.54,0.42,8.69
2531,25310,249.51,45.9,955.08,0.42,8.69
2532,25320,247.07,69.34,958.01,0.42,8.58
2533,25330,234.37,52.25,956.54,0.43,8.53
2534,25340,240.72,57.62,954.1,0.42,8.69
2535,25350,252.44,61.04,956.05,0.42,8.65
2536,25360,249.51,62.5,952.15,0.43,8.64
2537,25370,239.26,68.36,955.08,0.42,8.62
2538,25380,240.23,50.78,964.36,0.43,8.92
2539,25390,245.12,52.25,958.01,0.43,8.7
2540,25400,244.63,69.82,963.87,0.44,8.69
2541,25410,250.49,62.99,949.22,0.45,8.69
2542,25420,228.52,60.55,955.57,0.46,8.69
2543,25430,240.72,69.34,942.87,0.47,8.75
2544,25440,258.3,61.52,956.54,0.47,8.7
2545,25450,250,62.99,961.43,0.48,8.76
2546,25460,252.93,66.41,954.59,0.49,8.59
2547,25470,250,75.2,961.43,0.49,8.73
2548,25480,233.4,52.25,958.5,0.49,8.59
2549,25490,232.91,60.55,950.68,0.49,8.83
2550,25500,240.72,67.87,965.82,0.49,8.88
2551,25510,236.33,69.34,958.01,0.48,8.69
2552,25520,241.21,66.41,951.17,0.48,8.77
2553,25530,243.16,62.5,964.36,0.47,8.82
2554,25540,240.72,64.45,953.61,0.47,8.9
2555,25550,237.3,63.48,954.59,0.46,8.83
2556,25560,243.65,75.2,948.73,0.45,8.73
2557,25570,229.49,63.96,959.96,0.44,8.67
2558,25580,240.72,66.41,954.1,0.44,8.94
2559,25590,245.61,46.39,962.4,0.43,8.72
2560,25600,249.51,56.15,955.57,0.42,8.69
2561,25610,257.81,59.57,954.59,0.42,8.83
2562,25620,238.28,63.96,956.05,0.41,8.71
2563,25630,236.82,73.73,971.19,0.41,8.65
2564,25640,239.26,57.13,951.66,0.41,8.7
2565,25650,249.02,75.2,960.45,0.41,8.94
2566,25660,252.44,62.99,953.61,0.41,8.76
2567,25670,252.44,61.04,952.15,0.42,8.78
2568,25680,251.95,74.22,955.08,0.42,8.97
2569,25690,246.58,63.96,958.98,0.42,8.86
2570,25700,242.19,73.73,956.54,0.43,8.73
2571,25710,253.42,75.68,952.64,0.43,8.98
2572,25720,254.39,68.85,944.82,0.43,8.75
2573,25730,238.77,53.71,962.4,0.43,8.89
2574,25740,255.86,54.2,956.54,0.43,8.96
2575,25750,248.05,65.43,958.5,0.44,8.86
2576,25760,254.88,55.18,958.01,0.44,8.77
2577,25770,246.58,79.59,956.05,0.44,8.98
2578,25780,245.61,74.22,946.29,0.44,8.91
2579,25790,236.33,61.52,959.96,0.44,8.73
2580,25800,226.56,57.62,961.43,0.45,8.65
2581,25810,247.07,70.8,960.45,0.44,8.94
2582,25820,247.07,60.06,959.47,0.44,8.83
2583,25830,253.91,58.59,958.5,0.45,8.69
2584,25840,236.82,64.94,950.2,0.44,8.61
2585,25850,250,73.24,951.66,0.44,8.9
2586,25860,248.05,54.2,954.59,0.44,9.02
2587,25870,243.65,71.78,955.08,0.44,8.75
2588,25880,241.21,78.61,947.27,0.43,8.95
2589,25890,234.37,70.8,955.08,0.43,8.96
2590,25900,239.75,69.82,966.31,0.43,8.81
2591,25910,244.14,63.48,957.52,0.43,8.83
2592,25920,244.14,46.39,952.15,0.43,8.89
2593,25930,256.84,54.2,954.1,0.43,9
2594,25940,243.65,69.82,959.47,0.42,8.93
2595,25950,250,65.92,967.77,0.43,8.77
2596,25960,243.65,74.22,958.01,0.43,8.73
2597,25970,240.23,66.89,961.91,0.42,8.81
2598,25980,243.65,64.45,950.68,0.43,8.8
2599,25990,238.28,68.85,949.22,0.43,8.97
2600,26000,234.37,56.64,954.59,0.42,8.97
2601,26010,229.98,64.45,958.01,0.42,8.95
2602,26020,251.46,57.62,964.84,0.43,8.93
2603,26030,246.09,57.13,963.87,0.42,8.92
2604,26040,262.7,70.31,966.8,0.42,8.87
2605,26050,241.7,69.34,949.71,0.43,8.82
2606,26060,247.56,74.22,959.47,0.42,8.83
2607,26070,243.16,60.06,957.03,0.42,8.84
2608,26080,243.65,61.52,957.03,0.43,8.98
2609,26090,249.02,67.38,958.01,0.42,8.89
2610,26100,242.19,65.92,957.03,0.43,8.98
2611,26110,255.86,79.1,955.08,0.43,9.05
2612,26120,249.02,71.29,961.91,0.43,9.08
2613,26130,231.93,67.38,959.96,0.44,9.03
2614,26140,238.28,62.5,970.7,0.45,8.9
2615,26150,241.7,50.29,951.66,0.45,9
2616,26160,235.84,69.34,953.61,0.46,8.99
2617,26170,242.68,59.08,951.66,0.47,8.75
2618,26180,250,53.71,966.31,0.48,8.86
2619,26190,259.77,65.92,957.52,0.48,8.78
2620,26200,249.02,56.64,960.45,0.49,8.97
2621,26210,238.77,69.82,956.05,0.5,8.95
2622,26220,245.12,75.2,959.96,0.5,9.01
2623,26230,248.05,63.48,955.08,0.5,9.01
2624,26240,248.54,54.2,959.47,0.5,8.86
2625,26250,235.35,61.52,965.82,0.49,8.79
2626,26260,245.12,56.64,950.68,0.49,8.85
2627,26270,249.02,66.41,950.2,0.48,9.15
2628,26280,240.72,72.75,953.61,0.48,9.05
2629,26290,243.16,70.31,968.75,0.47,8.75
2630,26300,241.7,63.48,966.8,0.46,8.95
2631,26310,233.4,60.55,963.87,0.46,9.05
2632,26320,244.63,67.38,955.08,0.45,8.89
2633,26330,229.49,69.34,955.57,0.45,8.89
2634,26340,252.93,61.04,954.59,0.44,9.02
2635,26350,246.09,58.59,950.2,0.43,8.89
2636,26360,252.93,63.48,957.52,0.43,9.05
2637,26370,253.42,81.05,962.4,0.43,8.99
2638,26380,246.58,64.45,951.66,0.43,8.72
2639,26390,247.07,66.41,959.47,0.43,8.97
2640,26400,240.23,68.85,960.94,0.43,8.98
2641,26410,241.21,67.87,955.57,0.42,8.85
2642,26420,238.28,64.45,975.1,0.43,8.93
2643,26430,231.93,65.43,963.87,0.43,9.05
2644,26440,253.91,62.99,949.22,0.43,8.86
2645,26450,255.37,67.87,963.87,0.44,8.92
2646,26460,243.65,65.43,964.84,0.43,8.69
2647,26470,256.84,53.22,959.96,0.44,9
2648,26480,249.51,50.29,963.38,0.45,9
2649,26490,243.16,65.43,962.89,0.45,8.83
2650,26500,243.16,65.92,958.5,0.46,9.08
2651,26510,242.68,66.89,955.08,0.46,8.87
2652,26520,249.51,57.62,950.2,0.46,8.95
2653,26530,251.46,63.48,948.24,0.46,8.98
2654,26540,246.09,69.34,963.87,0.46,8.85
2655,26550,248.05,71.78,974.61,0.46,9.06
2656,26560,249.51,65.43,955.57,0.45,8.95
2657,26570,249.51,73.73,954.59,0.45,8.86
2658,26580,233.4,61.04,951.17,0.45,8.97
2659,26590,248.54,64.45,956.756469920576,0.45,9.01
2660,26600,249.51,67.38,949.22,0.44,8.82
2661,26610,235.84,71.78,951.66,0.44,8.98
2662,26620,235.84,68.85,957.52,0.44,8.76
2663,26630,246.58,62.5,958.5,0.44,8.98
2664,26640,242.19,59.08,958.5,0.44,8.91
2665,26650,249.02,61.04,962.4,0.43,8.84
2666,26660,259.77,62.01,951.66,0.43,8.78
2667,26670,247.07,68.85,971.68,0.43,8.86
2668,26680,244.14,55.66,957.03,0.43,8.93
2669,26690,247.56,61.52,959.96,0.43,9.08
2670,26700,256.35,64.94,958.5,0.43,9.06
2671,26710,234.86,46.39,950.68,0.43,8.91
2672,26720,247.56,52.73,952.15,0.43,9
2673,26730,234.37,60.06,961.91,0.44,8.77
2674,26740,237.79,55.18,967.77,0.43,8.83
2675,26750,239.75,74.71,956.54,0.43,8.7
2676,26760,242.68,78.12,946.29,0.44,8.94
2677,26770,247.07,61.04,958.98,0.43,8.87
2678,26780,250,68.85,951.17,0.43,8.88
2679,26790,244.63,69.82,951.17,0.44,9.01
2680,26800,237.79,65.92,959.47,0.43,9.08
2681,26810,238.28,57.13,954.1,0.43,8.98
2682,26820,248.54,64.94,954.59,0.44,8.94
2683,26830,239.26,58.11,957.52,0.43,8.8
2684,26840,243.16,52.25,958.01,0.43,8.73
2685,26850,247.07,66.89,963.87,0.43,8.84
2686,26860,250.49,62.5,967.29,0.44,8.76
2687,26870,234.86,58.11,964.84,0.44,8.89
2688,26880,239.26,56.15,952.15,0.44,8.96
2689,26890,245.61,71.78,958.01,0.45,8.94
2690,26900,234.37,65.92,954.59,0.45,8.92
2691,26910,255.86,63.48,956.05,0.46,8.76
2692,26920,246.09,77.64,959.47,0.48,8.88
2693,26930,249.51,60.55,951.17,0.48,8.8
2694,26940,249.02,61.04,956.54,0.5,8.87
2695,26950,235.35,68.85,950.68,0.51,9
2696,26960,241.21,71.78,953.61,0.52,9.06
2697,26970,242.68,56.15,955.57,0.52,8.75
2698,26980,233.4,73.24,955.08,0.53,8.71
2699,26990,249.51,72.27,958.5,0.52,8.53
2700,27000,250.98,67.38,957.52,0.53,8.87
2701,27010,253.91,67.87,955.08,0.52,8.96
2702,27020,252.93,64.45,943.85,0.51,8.85
2703,27030,242.68,70.31,943.85,0.51,8.69
2704,27040,254.88,59.57,958.98,0.5,8.71
2705,27050,236.33,53.71,954.1,0.49,8.89
2706,27060,237.3,75.2,958.98,0.48,8.89
2707,27070,249.51,62.99,956.05,0.48,8.62
2708,27080,241.21,45.41,958.98,0.46,8.76
2709,27090,243.65,67.38,956.05,0.46,8.65
2710,27100,251.95,63.96,950.68,0.45,8.78
2711,27110,260.25,62.99,953.12,0.45,8.81
2712,27120,245.12,73.24,951.17,0.44,8.93
2713,27130,248.54,67.87,963.38,0.44,8.92
2714,27140,244.14,70.31,951.17,0.44,8.87
2715,27150,242.68,61.52,963.87,0.43,8.82
2716,27160,234.37,58.59,956.05,0.43,8.7
2717,27170,248.54,61.52,960.45,0.44,8.82
2718,27180,245.61,60.55,952.15,0.44,8.75
2719,27190,248.54,62.5,946.29,0.44,8.96
2720,27200,235.35,61.04,957.52,0.44,8.84
2721,27210,252.93,69.82,957.52,0.45,8.79
2722,27220,247.07,83.5,960.45,0.45,8.64
2723,27230,258.79,80.08,964.36,0.46,8.95
2724,27240,245.61,56.15,968.75,0.46,8.83
2725,27250,235.84,62.99,959.47,0.47,8.91
2726,27260,241.21,58.59,946.29,0.47,8.67
2727,27270,252.44,58.59,961.43,0.47,8.7
2728,27280,235.84,57.13,950.68,0.47,8.84
2729,27290,245.61,52.25,954.59,0.47,8.9
2730,27300,251.46,71.78,947.27,0.47,8.98
2731,27310,250,55.18,953.61,0.47,8.97
2732,27320,242.19,65.43,953.61,0.47,8.7
2733,27330,254.88,66.41,959.96,0.46,8.78
2734,27340,237.79,60.55,962.4,0.46,8.83
2735,27350,251.95,58.59,962.4,0.46,8.75
2736,27360,241.7,66.89,967.29,0.45,8.84
2737,27370,238.77,50.29,959.47,0.45,8.94
2738,27380,236.33,53.71,956.54,0.45,8.65
2739,27390,233.89,68.85,949.71,0.44,8.69
2740,27400,252.44,55.66,952.64,0.44,8.7
2741,27410,249.51,52.73,954.59,0.44,8.7
2742,27420,235.35,69.34,958.01,0.45,8.8
2743,27430,234.37,65.43,956.54,0.44,8.75
2744,27440,251.46,60.55,961.43,0.44,8.8
2745,27450,249.02,62.99,954.1,0.44,8.87
2746,27460,249.51,71.78,946.78,0.44,8.89
2747,27470,253.91,55.18,952.64,0.44,8.76
2748,27480,238.28,67.38,972.66,0.45,8.66
2749,27490,239.26,69.34,950.2,0.44,8.67
2750,27500,253.42,86.43,960.94,0.45,8.86
2751,27510,236.82,68.36,965.33,0.45,8.76
2752,27520,230.47,62.5,957.52,0.45,8.88
2753,27530,255.37,75.2,967.29,0.45,8.86
2754,27540,241.7,67.38,953.61,0.45,8.89
2755,27550,246.09,64.94,950.68,0.45,8.9
2756,27560,241.7,58.59,952.64,0.45,8.83
2757,27570,257.81,54.2,961.43,0.45,8.61
2758,27580,242.68,67.38,964.84,0.45,8.62
2759,27590,245.61,61.04,953.61,0.45,8.68
2760,27600,247.07,55.66,955.08,0.45,8.6
2761,27610,245.61,64.94,947.75,0.45,8.68
2762,27620,256.35,59.08,943.85,0.45,8.73
2763,27630,246.58,60.06,959.96,0.45,8.86
2764,27640,249.51,62.99,948.24,0.45,8.81
2765,27650,243.65,57.13,959.47,0.45,8.69
2766,27660,245.61,60.06,950.68,0.46,8.7
2767,27670,242.68,64.45,960.94,0.46,8.59
2768,27680,236.82,48.34,958.01,0.47,8.95
2769,27690,245.12,69.82,957.03,0.48,8.7
2770,27700,247.56,60.06,958.01,0.49,8.89
2771,27710,247.56,59.08,968.26,0.5,8.85
2772,27720,239.26,56.15,964.84,0.51,8.76
2773,27730,251.46,66.89,959.47,0.53,8.72
2774,27740,234.37,67.38,949.22,0.53,8.62
2775,27750,244.14,69.82,963.87,0.54,8.69
2776,27760,242.68,59.57,958.01,0.54,8.71
2777,27770,249.02,65.92,950.68,0.54,8.65
2778,27780,248.05,70.31,949.22,0.54,8.7
2779,27790,248.05,75.68,955.57,0.54,8.65
2780,27800,237.79,72.27,951.17,0.53,8.7
2781,27810,229.49,64.45,950.68,0.53,8.78
2782,27820,239.26,58.11,965.33,0.52,8.78
2783,27830,235.84,65.92,952.15,0.51,8.89
2784,27840,244.63,71.29,960.45,0.5,8.7
2785,27850,246.09,64.94,955.08,0.49,8.72
2786,27860,249.02,58.11,954.1,0.48,8.8
2787,27870,252.44,61.52,959.47,0.47,8.86
2788,27880,259.28,69.34,953.12,0.47,8.78
2789,27890,240.23,71.78,956.54,0.46,8.81
2790,27900,253.42,62.5,951.17,0.46,8.84
2791,27910,247.56,56.64,948.24,0.46,8.75
2792,27920,236.82,58.11,963.38,0.45,8.68
2793,27930,240.23,57.62,958.5,0.45,8.66
2794,27940,236.82,61.04,956.05,0.45,8.68
2795,27950,251.46,60.55,962.4,0.44,8.58
2796,27960,242.19,59.57,955.08,0.45,8.78
2797,27970,244.63,79.1,958.01,0.45,8.71
2798,27980,252.44,66.41,962.89,0.45,8.85
2799,27990,248.05,49.32,950.68,0.45,8.79
2800,28000,250,64.45,957.52,0.46,8.86
2801,28010,232.91,49.32,956.54,0.46,8.76
2802,28020,248.54,61.52,958.98,0.47,8.77
2803,28030,248.54,70.31,962.4,0.47,8.69
2804,28040,235.35,65.92,948.24,0.48,8.59
2805,28050,245.12,59.08,954.1,0.48,8.69
2806,28060,243.16,54.2,951.17,0.48,8.61
2807,28070,252.93,61.04,966.8,0.49,8.53
2808,28080,245.12,62.99,966.31,0.48,8.6
2809,28090,247.07,77.64,972.66,0.48,8.59
2810,28100,236.33,60.55,954.1,0.48,8.69
2811,28110,250.98,60.06,962.4,0.47,8.59
2812,28120,241.21,77.15,954.59,0.47,8.7
2813,28130,245.12,61.52,956.05,0.46,8.69
2814,28140,247.07,65.92,953.61,0.46,8.81
2815,28150,240.72,58.59,955.57,0.45,8.84
2816,28160,251.46,69.34,954.1,0.45,8.7
2817,28170,238.77,60.06,954.59,0.45,8.69
2818,28180,248.54,76.66,956.54,0.45,8.59
2819,28190,260.74,57.13,954.1,0.45,8.69
2820,28200,238.28,81.54,953.61,0.44,8.7
2821,28210,244.63,69.34,957.52,0.44,8.77
2822,28220,248.05,57.13,954.1,0.45,8.61
2823,28230,229.98,74.71,956.05,0.44,8.59
2824,28240,239.26,63.48,954.59,0.44,8.71
2825,28250,255.37,62.01,946.29,0.45,8.76
2826,28260,252.44,70.31,951.17,0.44,8.64
2827,28270,242.68,61.04,962.89,0.44,8.76
2828,28280,242.19,62.01,961.91,0.44,8.61
